input/train_v2/01873dc60.jpg,445,743,457,748,ship
input/train_v2/01873dc60.jpg,714,647,733,655,ship
input/train_v2/01873dc60.jpg,363,628,374,634,ship
input/train_v2/01873dc60.jpg,564,441,569,443,ship
input/train_v2/01873dc60.jpg,545,551,568,560,ship
input/train_v2/01873dc60.jpg,326,525,336,531,ship
input/train_v2/018977b8c.jpg,677,600,702,608,ship
input/train_v2/018b8ef33.jpg,183,138,198,169,ship
input/train_v2/018e3e878.jpg,22,152,117,183,ship
input/train_v2/0190215b2.jpg,589,518,650,540,ship
input/train_v2/0190215b2.jpg,400,627,469,640,ship
input/train_v2/01914baf2.jpg,113,514,156,528,ship
input/train_v2/01914baf2.jpg,354,568,407,584,ship
input/train_v2/01914baf2.jpg,562,305,621,322,ship
input/train_v2/01914baf2.jpg,657,517,733,534,ship
input/train_v2/01920b170.jpg,176,490,192,496,ship
input/train_v2/019762ab7.jpg,187,297,213,310,ship
input/train_v2/0198728be.jpg,303,651,400,674,ship
input/train_v2/0199abc4f.jpg,249,719,326,738,ship
input/train_v2/01a26b0b2.jpg,88,617,107,636,ship
input/train_v2/01a5e1c3f.jpg,32,359,36,364,ship
input/train_v2/01acf3a1a.jpg,476,640,506,657,ship
input/train_v2/01b04ce8d.jpg,456,542,464,555,ship
input/train_v2/01bc908db.jpg,723,490,761,499,ship
input/train_v2/01c934c85.jpg,104,636,111,650,ship
input/train_v2/01ca03158.jpg,451,655,453,659,ship
input/train_v2/01caa731a.jpg,507,322,767,418,ship
input/train_v2/01d2a4440.jpg,709,480,737,487,ship
input/train_v2/01d53cfe0.jpg,509,687,526,696,ship
input/train_v2/01d53cfe0.jpg,178,668,250,691,ship
input/train_v2/01e0fce2c.jpg,74,480,94,561,ship
input/train_v2/01e0fce2c.jpg,144,134,175,141,ship
input/train_v2/01e0fce2c.jpg,392,16,450,33,ship
input/train_v2/01e0fce2c.jpg,128,120,175,134,ship
input/train_v2/01e44cff9.jpg,494,747,537,759,ship
input/train_v2/01e78a5d3.jpg,315,368,347,379,ship
input/train_v2/01ef10853.jpg,564,715,566,720,ship
input/train_v2/01f4debc0.jpg,186,417,196,441,ship
input/train_v2/01f7d537e.jpg,463,272,473,320,ship
input/train_v2/021726b60.jpg,554,601,563,613,ship
input/train_v2/0219dec84.jpg,153,50,155,53,ship
input/train_v2/022eac631.jpg,313,42,320,51,ship
input/train_v2/0230623b4.jpg,304,463,318,471,ship
input/train_v2/0235db857.jpg,175,373,339,400,ship
input/train_v2/0235db857.jpg,225,8,398,33,ship
input/train_v2/0235db857.jpg,404,241,572,263,ship
input/train_v2/0235db857.jpg,447,1,615,22,ship
input/train_v2/02421d07b.jpg,61,91,70,99,ship
input/train_v2/0253c3406.jpg,170,703,182,716,ship
input/train_v2/0259de307.jpg,610,90,672,105,ship
input/train_v2/0262aaa0d.jpg,525,47,767,138,ship
input/train_v2/0268a89cf.jpg,678,131,738,328,ship
input/train_v2/0268a89cf.jpg,582,70,593,85,ship
input/train_v2/026da90a6.jpg,0,213,283,302,ship
input/train_v2/026dae336.jpg,316,10,326,12,ship
input/train_v2/026e583a0.jpg,322,339,352,420,ship
input/train_v2/0274d3627.jpg,62,147,130,159,ship
input/train_v2/02765ce9b.jpg,254,560,354,587,ship
input/train_v2/02765ce9b.jpg,398,640,412,643,ship
input/train_v2/02765ce9b.jpg,269,635,302,642,ship
input/train_v2/02765ce9b.jpg,325,635,340,638,ship
input/train_v2/02765ce9b.jpg,90,625,152,635,ship
input/train_v2/02765ce9b.jpg,419,630,427,643,ship
input/train_v2/02766c52b.jpg,672,477,688,525,ship
input/train_v2/02776139a.jpg,372,397,379,408,ship
input/train_v2/02776139a.jpg,196,544,203,552,ship
input/train_v2/02776139a.jpg,495,186,500,192,ship
input/train_v2/02776139a.jpg,415,257,421,267,ship
input/train_v2/02776139a.jpg,40,537,49,548,ship
input/train_v2/02776139a.jpg,43,546,43,547,ship
input/train_v2/0277825a8.jpg,517,34,526,50,ship
input/train_v2/0277825a8.jpg,408,55,415,65,ship
input/train_v2/0277825a8.jpg,167,90,173,100,ship
input/train_v2/02854fb17.jpg,161,291,271,312,ship
input/train_v2/02854fb17.jpg,12,230,102,248,ship
input/train_v2/02854fb17.jpg,405,298,538,325,ship
input/train_v2/029377b79.jpg,150,717,221,734,ship
input/train_v2/0295a0ca2.jpg,686,201,736,220,ship
input/train_v2/0295a0ca2.jpg,516,584,529,591,ship
input/train_v2/0296a13f9.jpg,685,264,757,292,ship
input/train_v2/0296a13f9.jpg,0,351,64,369,ship
input/train_v2/02a09371f.jpg,100,316,108,323,ship
input/train_v2/02a608cf8.jpg,2,635,77,667,ship
input/train_v2/02a608cf8.jpg,203,349,226,355,ship
input/train_v2/02a823e11.jpg,220,155,233,163,ship
input/train_v2/02a9756b9.jpg,23,593,48,606,ship
input/train_v2/02abe9456.jpg,543,547,550,565,ship
input/train_v2/02ae3af19.jpg,512,124,546,172,ship
input/train_v2/02bcca2d6.jpg,109,522,127,620,ship
input/train_v2/02bcca2d6.jpg,249,387,270,486,ship
input/train_v2/02bcca2d6.jpg,215,387,231,484,ship
input/train_v2/02bcca2d6.jpg,255,519,273,617,ship
input/train_v2/02c025c7d.jpg,217,567,406,608,ship
input/train_v2/02c297bdc.jpg,323,390,364,404,ship
input/train_v2/02c429cad.jpg,76,411,96,418,ship
input/train_v2/02cb8b07c.jpg,390,68,541,122,ship
input/train_v2/02ceea31e.jpg,700,375,713,383,ship
input/train_v2/02cfb3c9d.jpg,187,323,289,354,ship
input/train_v2/02cfbf9e0.jpg,489,635,508,689,ship
input/train_v2/02cfbf9e0.jpg,57,676,69,724,ship
input/train_v2/02cfbf9e0.jpg,45,579,76,642,ship
input/train_v2/02d218ff4.jpg,70,593,84,601,ship
input/train_v2/02d35ca31.jpg,701,356,707,359,ship
input/train_v2/02eeba747.jpg,257,13,271,57,ship
input/train_v2/02f05f1f2.jpg,726,126,767,302,ship
input/train_v2/02fac3a8d.jpg,298,215,307,233,ship
input/train_v2/02fd831b5.jpg,44,486,145,512,ship
input/train_v2/02fe7c253.jpg,651,450,659,455,ship
input/train_v2/0300ffa75.jpg,612,528,633,558,ship
input/train_v2/030ae977d.jpg,606,589,613,601,ship
input/train_v2/030ae977d.jpg,233,675,240,688,ship
input/train_v2/031053ab0.jpg,475,123,713,219,ship
input/train_v2/031071580.jpg,694,411,748,426,ship
input/train_v2/031071580.jpg,555,237,585,321,ship
input/train_v2/0318cd222.jpg,72,113,85,128,ship
input/train_v2/0325a80e0.jpg,571,662,709,705,ship
input/train_v2/0325c0ae2.jpg,293,531,381,553,ship
input/train_v2/0328b8b38.jpg,88,525,111,532,ship
input/train_v2/0334e61a7.jpg,243,505,466,565,ship
input/train_v2/0334e61a7.jpg,347,381,608,462,ship
input/train_v2/0334e61a7.jpg,683,277,714,286,ship
input/train_v2/0334e61a7.jpg,630,172,667,184,ship
input/train_v2/0334e61a7.jpg,427,466,650,521,ship
input/train_v2/0334e61a7.jpg,234,1,528,71,ship
input/train_v2/0334e61a7.jpg,702,197,738,210,ship
input/train_v2/0334e61a7.jpg,232,603,476,665,ship
input/train_v2/0337e7947.jpg,641,200,656,207,ship
input/train_v2/0347105d0.jpg,269,362,293,370,ship
input/train_v2/0347105d0.jpg,398,126,414,133,ship
input/train_v2/034e216f0.jpg,745,128,767,135,ship
input/train_v2/034ef231b.jpg,147,244,176,253,ship
input/train_v2/03504a689.jpg,465,118,502,133,ship
input/train_v2/035208d27.jpg,386,270,396,273,ship
input/train_v2/0364a0c28.jpg,256,290,264,303,ship
input/train_v2/0368beab8.jpg,679,90,685,100,ship
input/train_v2/036fc1805.jpg,283,136,298,167,ship
input/train_v2/0372121e8.jpg,426,506,509,534,ship
input/train_v2/0372121e8.jpg,439,493,497,511,ship
input/train_v2/0372121e8.jpg,126,565,205,598,ship
input/train_v2/0372480b7.jpg,0,469,283,558,ship
input/train_v2/0375e3d82.jpg,276,549,289,557,ship
input/train_v2/0376c100c.jpg,524,742,614,760,ship
input/train_v2/037837ec4.jpg,158,360,167,385,ship
input/train_v2/0385b9678.jpg,0,339,156,384,ship
input/train_v2/0393722ec.jpg,321,498,334,517,ship
input/train_v2/03949fbbd.jpg,409,69,413,78,ship
input/train_v2/03b1bb0da.jpg,749,575,767,586,ship
input/train_v2/03ba79b0b.jpg,721,574,735,610,ship
input/train_v2/03bdd6f06.jpg,61,665,245,692,ship
input/train_v2/03c99ebbe.jpg,381,125,388,139,ship
input/train_v2/03dc71fb4.jpg,110,417,135,428,ship
input/train_v2/03dc71fb4.jpg,22,350,141,376,ship
input/train_v2/03dc71fb4.jpg,283,351,298,356,ship
input/train_v2/03dc71fb4.jpg,220,293,230,331,ship
input/train_v2/03dc71fb4.jpg,199,298,205,327,ship
input/train_v2/03dcecece.jpg,526,1,531,15,ship
input/train_v2/03dcecece.jpg,414,37,444,144,ship
input/train_v2/03df5d0de.jpg,495,375,541,534,ship
input/train_v2/03e12b25c.jpg,365,210,556,275,ship
input/train_v2/03f3ce23e.jpg,409,581,413,590,ship
input/train_v2/03fa4f028.jpg,387,529,393,538,ship
input/train_v2/03fa746f0.jpg,2,379,77,411,ship
input/train_v2/03fa746f0.jpg,203,93,226,99,ship
input/train_v2/03fd3664e.jpg,416,359,532,386,ship
input/train_v2/040073f20.jpg,308,203,310,208,ship
input/train_v2/040486ade.jpg,435,654,445,698,ship
input/train_v2/040486ade.jpg,442,646,461,714,ship
input/train_v2/040486ade.jpg,629,625,637,663,ship
input/train_v2/040486ade.jpg,678,15,690,49,ship
input/train_v2/040979702.jpg,99,701,118,742,ship
input/train_v2/040d0634b.jpg,176,632,180,639,ship
input/train_v2/040d3a7b0.jpg,192,472,235,486,ship
input/train_v2/0412a9ea6.jpg,76,155,96,162,ship
input/train_v2/04132b93b.jpg,358,354,365,365,ship
input/train_v2/04179a1f4.jpg,610,486,644,626,ship
input/train_v2/041f1c8e3.jpg,129,712,144,719,ship
input/train_v2/04251f1cf.jpg,0,65,218,130,ship
input/train_v2/042ddaae0.jpg,549,148,612,167,ship
input/train_v2/042ddaae0.jpg,551,161,609,177,ship
input/train_v2/042ddaae0.jpg,531,542,569,549,ship
input/train_v2/042ddaae0.jpg,528,547,575,560,ship
input/train_v2/042ddaae0.jpg,530,558,573,568,ship
input/train_v2/0438f4082.jpg,51,251,208,299,ship
input/train_v2/0445b541d.jpg,71,283,79,287,ship
input/train_v2/0445b541d.jpg,0,231,6,237,ship
input/train_v2/0445b541d.jpg,64,44,69,49,ship
input/train_v2/0445b541d.jpg,379,289,384,299,ship
input/train_v2/0445b541d.jpg,360,233,367,237,ship
input/train_v2/0445b541d.jpg,85,189,89,196,ship
input/train_v2/0445b541d.jpg,88,1,94,8,ship
input/train_v2/0459c7d2a.jpg,21,712,27,718,ship
input/train_v2/0459c7d2a.jpg,28,453,32,457,ship
input/train_v2/045fc73b2.jpg,609,254,620,258,ship
input/train_v2/045fc73b2.jpg,264,431,387,472,ship
input/train_v2/046861c6f.jpg,493,1,496,4,ship
input/train_v2/04700c91b.jpg,256,365,263,370,ship
input/train_v2/04702fb27.jpg,603,686,733,708,ship
input/train_v2/04867fe84.jpg,376,375,412,388,ship
input/train_v2/0489e53a3.jpg,547,201,647,244,ship
input/train_v2/04a2c262a.jpg,271,646,286,683,ship
input/train_v2/04a2c262a.jpg,261,641,276,678,ship
input/train_v2/04a2c262a.jpg,267,709,279,740,ship
input/train_v2/04a47a98e.jpg,704,294,767,524,ship
input/train_v2/04a47a98e.jpg,92,356,134,512,ship
input/train_v2/04a48c914.jpg,741,274,750,281,ship
input/train_v2/04a9e3a9a.jpg,237,550,249,574,ship
input/train_v2/04a9e3a9a.jpg,284,267,290,281,ship
input/train_v2/04aaf1822.jpg,14,299,26,303,ship
input/train_v2/04b0ffe5b.jpg,181,257,215,343,ship
input/train_v2/04c3aee37.jpg,512,718,533,724,ship
input/train_v2/04c3aee37.jpg,333,242,380,261,ship
input/train_v2/04c3aee37.jpg,68,565,96,573,ship
input/train_v2/04cc44704.jpg,712,492,720,510,ship
input/train_v2/04d437dbf.jpg,23,165,95,187,ship
input/train_v2/04d437dbf.jpg,360,698,438,714,ship
input/train_v2/04d437dbf.jpg,0,172,192,237,ship
input/train_v2/04d437dbf.jpg,285,706,444,738,ship
input/train_v2/04dcb931f.jpg,691,171,767,461,ship
input/train_v2/04dcb931f.jpg,458,656,474,684,ship
input/train_v2/04dcb931f.jpg,62,362,75,387,ship
input/train_v2/04deaccf5.jpg,129,354,153,367,ship
input/train_v2/04eb281b0.jpg,219,259,232,271,ship
input/train_v2/04ef6825b.jpg,100,93,112,97,ship
input/train_v2/0502d7862.jpg,375,466,447,491,ship
input/train_v2/050cb9250.jpg,582,131,667,164,ship
input/train_v2/050f61978.jpg,493,234,526,243,ship
input/train_v2/05131f45f.jpg,499,564,507,576,ship
input/train_v2/0515a1bd2.jpg,450,94,524,121,ship
input/train_v2/051643460.jpg,453,421,465,427,ship
input/train_v2/051643460.jpg,470,210,475,214,ship
input/train_v2/05208a7d5.jpg,189,446,246,687,ship
input/train_v2/05208a7d5.jpg,331,370,358,452,ship
input/train_v2/0523a43d1.jpg,138,506,145,512,ship
input/train_v2/0523a43d1.jpg,256,606,263,612,ship
input/train_v2/0525e909c.jpg,28,1,80,105,ship
input/train_v2/05405608c.jpg,544,34,567,43,ship
input/train_v2/0542423b0.jpg,422,238,450,245,ship
input/train_v2/0542423b0.jpg,613,264,744,305,ship
input/train_v2/054509274.jpg,42,727,49,744,ship
input/train_v2/0546d5473.jpg,572,10,582,12,ship
input/train_v2/0546ddce6.jpg,153,293,171,302,ship
input/train_v2/055a31db4.jpg,33,715,49,754,ship
input/train_v2/055a31db4.jpg,245,652,256,676,ship
input/train_v2/055a31db4.jpg,708,608,722,643,ship
input/train_v2/055ceb1c0.jpg,429,499,445,512,ship
input/train_v2/05646aa3b.jpg,455,723,487,732,ship
input/train_v2/0566d4d75.jpg,231,516,237,530,ship
input/train_v2/056808b7d.jpg,485,172,487,178,ship
input/train_v2/05690c993.jpg,545,666,554,671,ship
input/train_v2/05690c993.jpg,162,649,166,655,ship
input/train_v2/05690c993.jpg,120,540,124,546,ship
input/train_v2/05799103a.jpg,146,156,345,202,ship
input/train_v2/057ed0d3a.jpg,183,237,241,255,ship
input/train_v2/057ed0d3a.jpg,170,250,253,278,ship
input/train_v2/0580b46cf.jpg,181,475,259,509,ship
input/train_v2/0586cc7eb.jpg,176,1,533,96,ship
input/train_v2/0586cc7eb.jpg,89,587,320,643,ship
input/train_v2/058a7bd3a.jpg,382,528,550,577,ship
input/train_v2/058aaa3de.jpg,483,526,571,552,ship
input/train_v2/05b0df131.jpg,650,374,680,383,ship
input/train_v2/05b0df131.jpg,227,565,252,633,ship
input/train_v2/05bded181.jpg,306,200,341,275,ship
input/train_v2/05bded181.jpg,105,533,115,548,ship
input/train_v2/05bded181.jpg,96,368,135,384,ship
input/train_v2/05c3ad8c5.jpg,328,369,341,384,ship
input/train_v2/05c415425.jpg,10,589,15,596,ship
input/train_v2/05c415425.jpg,456,620,470,624,ship
input/train_v2/05c763f32.jpg,700,62,726,141,ship
input/train_v2/05c763f32.jpg,721,57,737,118,ship
input/train_v2/05c929e38.jpg,64,100,72,103,ship
input/train_v2/05d676d50.jpg,65,711,156,733,ship
input/train_v2/05e37904a.jpg,376,657,398,664,ship
input/train_v2/05ed6824c.jpg,514,614,526,622,ship
input/train_v2/05eeb2407.jpg,380,140,423,150,ship
input/train_v2/05f4eef7e.jpg,156,393,160,407,ship
input/train_v2/05f630168.jpg,307,579,339,589,ship
input/train_v2/05faca20c.jpg,515,98,528,126,ship
input/train_v2/05ff6cbb8.jpg,31,601,70,608,ship
input/train_v2/05ff6cbb8.jpg,30,590,72,601,ship
input/train_v2/060f6b2e0.jpg,549,564,646,584,ship
input/train_v2/060f6b2e0.jpg,97,600,178,618,ship
input/train_v2/06145c246.jpg,278,408,373,439,ship
input/train_v2/061c9c7d6.jpg,714,133,718,146,ship
input/train_v2/061c9c7d6.jpg,212,229,216,235,ship
input/train_v2/0620b94cf.jpg,125,381,132,395,ship
input/train_v2/0627701c0.jpg,702,53,722,58,ship
input/train_v2/0627701c0.jpg,522,30,608,54,ship
input/train_v2/063de49ca.jpg,716,632,727,653,ship
input/train_v2/064121a97.jpg,120,546,171,558,ship
input/train_v2/0658e6598.jpg,291,695,303,699,ship
input/train_v2/065b06bb3.jpg,584,249,599,257,ship
input/train_v2/065ef041d.jpg,256,751,274,756,ship
input/train_v2/065ef041d.jpg,260,744,275,748,ship
input/train_v2/065ef041d.jpg,259,661,270,667,ship
input/train_v2/065ef041d.jpg,259,680,273,685,ship
input/train_v2/06703fd16.jpg,354,486,388,626,ship
input/train_v2/06915a6ca.jpg,226,39,239,45,ship
input/train_v2/069209911.jpg,156,649,160,663,ship
input/train_v2/0692c75b0.jpg,536,255,629,268,ship
input/train_v2/069413cf8.jpg,123,545,128,555,ship
input/train_v2/069413cf8.jpg,104,489,111,493,ship
input/train_v2/069413cf8.jpg,71,26,79,31,ship
input/train_v2/06965926a.jpg,580,653,593,659,ship
input/train_v2/06a1b0ec4.jpg,606,135,713,159,ship
input/train_v2/06a378369.jpg,391,498,396,507,ship
input/train_v2/06c383fdc.jpg,92,166,196,198,ship
input/train_v2/06cb32197.jpg,698,382,767,402,ship
input/train_v2/06d5f3213.jpg,258,614,270,622,ship
input/train_v2/06d90df7d.jpg,99,474,193,497,ship
input/train_v2/06db2136f.jpg,372,581,418,740,ship
input/train_v2/06f8fde86.jpg,234,139,248,164,ship
input/train_v2/06fca7a3f.jpg,500,342,511,349,ship
input/train_v2/06fca7a3f.jpg,617,283,625,290,ship
input/train_v2/06fca7a3f.jpg,762,339,767,343,ship
input/train_v2/070326e53.jpg,171,418,262,458,ship
input/train_v2/070326e53.jpg,171,448,280,496,ship
input/train_v2/070f49afc.jpg,5,1,32,89,ship
input/train_v2/0714173fd.jpg,187,66,291,97,ship
input/train_v2/071f2d18a.jpg,183,610,250,631,ship
input/train_v2/072423155.jpg,541,674,547,677,ship
input/train_v2/0728a5783.jpg,314,28,329,35,ship
input/train_v2/072e1a687.jpg,453,737,478,742,ship
input/train_v2/074230e0b.jpg,460,167,470,178,ship
input/train_v2/074230e0b.jpg,637,392,680,517,ship
input/train_v2/075198eb6.jpg,369,301,388,306,ship
input/train_v2/075198eb6.jpg,480,340,493,348,ship
input/train_v2/0758b1d96.jpg,518,528,733,574,ship
input/train_v2/075a9437d.jpg,110,691,124,696,ship
input/train_v2/075a9437d.jpg,82,617,98,621,ship
input/train_v2/075a9437d.jpg,118,611,136,617,ship
input/train_v2/075d6f242.jpg,115,573,239,604,ship
input/train_v2/075f59258.jpg,605,549,626,601,ship
input/train_v2/07605d36c.jpg,531,71,536,81,ship
input/train_v2/076099e86.jpg,3,661,14,667,ship
input/train_v2/076099e86.jpg,0,751,18,756,ship
input/train_v2/076099e86.jpg,4,744,19,748,ship
input/train_v2/076099e86.jpg,3,680,17,685,ship
input/train_v2/07629d81a.jpg,597,62,615,69,ship
input/train_v2/07629d81a.jpg,729,263,736,269,ship
input/train_v2/076b8dce4.jpg,631,397,640,403,ship
input/train_v2/076dd5527.jpg,552,307,561,327,ship
input/train_v2/0777394a5.jpg,471,147,627,195,ship
input/train_v2/077f24a16.jpg,661,555,767,580,ship
input/train_v2/077f24a16.jpg,417,547,527,568,ship
input/train_v2/077f24a16.jpg,268,486,358,504,ship
input/train_v2/0784fc93a.jpg,636,140,679,150,ship
input/train_v2/078562a89.jpg,354,1,387,114,ship
input/train_v2/078b99489.jpg,426,484,445,538,ship
input/train_v2/078c38252.jpg,29,356,63,366,ship
input/train_v2/0796fc3fc.jpg,368,514,387,567,ship
input/train_v2/079b8e2ff.jpg,296,1,362,28,ship
input/train_v2/079ca3eb7.jpg,396,289,409,293,ship
input/train_v2/07a9bb435.jpg,366,220,384,244,ship
input/train_v2/07a9bbe25.jpg,466,192,527,212,ship
input/train_v2/07b2ce737.jpg,411,122,486,149,ship
input/train_v2/07b2ce737.jpg,452,111,482,124,ship
input/train_v2/07ba3ad1f.jpg,651,194,659,199,ship
input/train_v2/07bf13cea.jpg,532,310,623,347,ship
input/train_v2/07bf99262.jpg,618,268,629,287,ship
input/train_v2/07cb7f032.jpg,500,101,519,106,ship
input/train_v2/07d187387.jpg,44,230,145,256,ship
input/train_v2/07d1b4687.jpg,585,347,602,404,ship
input/train_v2/07d26e68c.jpg,619,470,669,636,ship
input/train_v2/07d26e68c.jpg,400,570,412,575,ship
input/train_v2/07d3627e3.jpg,609,478,629,536,ship
input/train_v2/07d48b843.jpg,573,153,757,180,ship
input/train_v2/07f36e95e.jpg,99,730,193,753,ship
input/train_v2/07f5077e4.jpg,530,500,562,542,ship
input/train_v2/07f7c9615.jpg,301,632,343,645,ship
input/train_v2/07f7c9615.jpg,305,658,349,673,ship
input/train_v2/07f7c9615.jpg,308,646,354,660,ship
input/train_v2/07fc3751a.jpg,730,132,733,134,ship
input/train_v2/08008bee4.jpg,430,250,510,264,ship
input/train_v2/08008bee4.jpg,441,264,506,277,ship
input/train_v2/080953105.jpg,227,131,240,138,ship
input/train_v2/08109ce56.jpg,395,706,403,711,ship
input/train_v2/08141fb7e.jpg,523,245,678,296,ship
input/train_v2/08203d2af.jpg,603,425,671,601,ship
input/train_v2/0822ccb25.jpg,20,206,31,212,ship
input/train_v2/082521a9b.jpg,101,232,146,373,ship
input/train_v2/082c2c064.jpg,434,252,455,263,ship
input/train_v2/082d7b5e6.jpg,165,574,185,642,ship
input/train_v2/082d7b5e6.jpg,0,539,19,611,ship
input/train_v2/082d7b5e6.jpg,104,563,129,644,ship
input/train_v2/082d7b5e6.jpg,143,565,163,645,ship
input/train_v2/082d7b5e6.jpg,14,552,36,610,ship
input/train_v2/082e7130f.jpg,242,144,252,193,ship
input/train_v2/083725100.jpg,604,451,767,505,ship
input/train_v2/08378a9bb.jpg,688,170,710,176,ship
input/train_v2/083a42e6d.jpg,640,1,658,12,ship
input/train_v2/08461ddca.jpg,622,492,702,504,ship
input/train_v2/0848929d0.jpg,704,728,747,742,ship
input/train_v2/0855b129a.jpg,98,122,104,135,ship
input/train_v2/0855b129a.jpg,94,70,115,76,ship
input/train_v2/0855b129a.jpg,99,248,105,259,ship
input/train_v2/0865d8170.jpg,430,471,471,611,ship
input/train_v2/0867c62e7.jpg,288,357,309,367,ship
input/train_v2/087206bc4.jpg,171,162,262,202,ship
input/train_v2/087206bc4.jpg,171,192,280,240,ship
input/train_v2/08725485e.jpg,594,491,654,512,ship
input/train_v2/0875bae08.jpg,525,488,528,493,ship
input/train_v2/0875bae08.jpg,628,100,631,106,ship
input/train_v2/08892eff3.jpg,456,136,537,165,ship
input/train_v2/08892eff3.jpg,436,154,546,200,ship
input/train_v2/08892eff3.jpg,443,190,488,204,ship
input/train_v2/0892fd8f2.jpg,269,618,293,626,ship
input/train_v2/0892fd8f2.jpg,398,382,414,389,ship
input/train_v2/08a16f709.jpg,342,1,561,69,ship
input/train_v2/08ac1921f.jpg,363,578,416,601,ship
input/train_v2/08b2ea267.jpg,32,390,40,394,ship
input/train_v2/08b2f1fb6.jpg,413,244,485,458,ship
input/train_v2/08bed1da6.jpg,674,26,679,40,ship
input/train_v2/08bed1da6.jpg,585,433,594,453,ship
input/train_v2/08d264df6.jpg,618,681,767,729,ship
input/train_v2/08d264df6.jpg,691,664,767,688,ship
input/train_v2/08d429158.jpg,616,636,623,650,ship
